id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
906483327576131941,Sunny Day Getaway,518202875,Jamaica,Southern Gulf Islands,Southern Gulf Islands,48.8814259,-123.354513,Entire home/apt,252,2,10,2024-06-09,0.86,1,329,10,
906798968208681590,Modern room with amazing patio!,151828015,Michelle,Langford,Langford,48.41357,-123.52864,Private room,90,1,9,2024-06-16,0.71,3,1,7,
907155824923180873,Ocean-view studio,32399071,Jennifer,Salt Spring Island,Salt Spring Island,48.88622,-123.50737,Entire home/apt,,2,28,2023-11-13,2.27,1,0,26,
907171085877311438,"Red-Cedar Hill Lodge, Arbutus suite",518376645,Mark,Metchosin,Metchosin,48.36445706098384,-123.59025623019409,Private room,120,3,10,2024-06-02,0.87,2,349,10,Exempt
907360652158532101,Downtown Ocean & Mountain Views with Parking,133874068,Tanya,Victoria,Downtown,48.42125969510723,-123.36386858465576,Entire home/apt,146,90,1,2023-08-31,0.10,8,333,1,44485
907445749371338531,Ocean Views 3 Bdrm 2 Bath House,160213754,Ildiko,North Saanich,North Saanich,48.61888,-123.41653,Entire home/apt,260,90,2,2023-07-16,0.17,1,282,2,
907472360585687186,Quiet and cozy guest room #1,518467757,Min Kyung,Saanich,Saanich,48.4993346,-123.3735717,Private room,79,1,2,2023-07-21,0.16,4,89,1,
907526415162326070,"Welcome to the Meadowverse, your peaceful retreat",78962919,Kevin,Southern Gulf Islands,Southern Gulf Islands,48.87031930081877,-123.33132649026128,Entire home/apt,275,2,5,2024-06-23,0.71,1,264,5,
907592170808072309,Serene and spacious guest room #1,518467757,Min Kyung,Saanich,Saanich,48.4993346,-123.3735717,Private room,111,1,2,2023-07-23,0.16,4,301,2,
907718162677825964,"Otterpoint Beach House
Suite",110170941,Danica,Juan de Fuca,Juan de Fuca,48.36409,-123.79715,Entire home/apt,189,2,10,2024-01-01,0.79,1,210,9,
907926833413769260,Country home by provincial park with EV charger,36562899,Henson,North Saanich,North Saanich,48.6212315,-123.4350943,Entire home/apt,139,1,6,2024-06-21,0.51,3,60,6,
908177850836899173,Heart of Victoria Luxury Getaway with Balcony,190904637,Brittany,Victoria,Downtown,48.42333499999999,-123.3685761,Entire home/apt,180,30,3,2024-04-01,0.33,1,121,3,
908263934573710582,Westshore Pet Friendly Suite,232147921,Heidi,Colwood,Colwood,48.44538,-123.47879,Entire home/apt,250,2,19,2024-06-24,1.57,10,312,19,
908685258508302523,The Old School House,257592505,Lucina,Salt Spring Island,Salt Spring Island,48.8618128,-123.5019253,Entire home/apt,204,1,24,2024-06-21,1.96,1,235,23,
908960583232600673,Welcome to Marsden Cove!,46060366,Justine And Robert,Sooke,Sooke,48.37638,-123.73315,Entire home/apt,108,1,74,2024-06-25,5.77,1,321,68,
909005423731934997,Quiet and cozy guest room #2,518467757,Min Kyung,Saanich,Saanich,48.49907,-123.3741,Entire home/apt,95,1,6,2023-08-08,0.49,4,363,6,
909020332820457791,Quiet neighbourhood beside trees,350962894,Maryanne,Langford,Langford,48.4236925,-123.5289232,Entire home/apt,182,1,0,,,1,360,0,
909027291136715044,Serene & spacious guest room #2,518467757,Min Kyung,Saanich,Saanich,48.49841,-123.37248,Private room,111,1,3,2023-08-31,0.25,4,301,3,
909499015069275092,"1 bedroom, 1 bed, can accommodate 2 people room,",514430879,Lan,Langford,Langford,48.4315377,-123.5351884,Private room,88,1,4,2024-06-16,0.40,4,88,4,
909519330123932522,KT cozy suite with farm view,40889271,Ketong,Langford,Langford,48.41695,-123.52884,Entire home/apt,133,2,69,2024-06-28,5.42,1,176,62,
909533468647756613,CedarSuite Tall Trees Goldstream,178427158,Lori,Langford,Langford,48.49129,-123.55002,Entire home/apt,170,2,10,2024-05-12,0.81,1,157,9,
909563799887642593,Yates Sunset View - Enjoy amazing sunsets!,40529437,Victoria Prime Services,Victoria,Downtown,48.42638,-123.3611,Entire home/apt,119,1,0,,,44,325,0,44699
909573566602619469,One Bedroom Cabin on St. Mary Lake,3645215,Leah,Salt Spring Island,Salt Spring Island,48.87971685579325,-123.53472382017958,Entire home/apt,350,3,14,2024-06-23,1.28,4,287,14,
909660135086702073,Olympic View Guest Suite,61668791,Stephanie,Langford,Langford,48.409013409489525,-123.52772783621741,Entire home/apt,109,2,8,2024-06-17,4.90,1,95,8,
910234284562207612,Marina View Paradise on Pender,92201120,Wayne,Southern Gulf Islands,Southern Gulf Islands,48.79992,-123.31127,Entire home/apt,,2,0,,,2,0,0,
910418675422228090,Guest Suite in Langford,442535934,Rick,Langford,Langford,48.4574372,-123.5205232,Entire home/apt,107,1,60,2024-06-20,5.10,1,129,60,
910429111224861565,03Queen bed room shared bathroom,74234551,Jerry,Saanich,Saanich,48.47716,-123.30801,Private room,76,1,3,2024-03-31,0.27,6,292,3,
910469943226950212,Cherry Tree Inn Junior Suite,400953329,Kyle,Saanich,Saanich,48.5119265,-123.3826915,Private room,213,1,19,2024-06-14,1.53,6,134,18,
910892882682941856,Restful Stay in Royal Bay,429774589,Sheena,Colwood,Colwood,48.41316440907468,-123.49158656007343,Private room,90,1,4,2023-07-22,0.32,1,174,3,
910893450928820662,Waterfront Cabin Kayak Hot Tub,508134389,Danny,Sooke,Sooke,48.38971,-123.67161,Entire home/apt,332,3,11,2024-06-19,0.91,1,203,11,
911596411506442652,Cozy bach in family home,516208702,Andrew,Saanich,Saanich,48.45256,-123.33557,Entire home/apt,101,2,17,2024-06-07,1.37,1,16,15,
911812498863656978,Edward's suite at Humboldt House,192586241,Matthew,Victoria,Fairfield,48.41846,-123.36255,Entire home/apt,,1,31,2023-11-21,2.45,3,0,28,
911827837189813304,Gazebo suite at Humboldt House,192586241,Matthew,Victoria,Fairfield,48.41943,-123.3631,Entire home/apt,,1,48,2023-12-18,3.92,3,0,47,
911888319180270121,Langford lakefront cottage,519512178,Ab,Langford,Langford,48.4495687,-123.5238699,Entire home/apt,195,4,0,,,1,147,0,
912373411372634434,New! Cozy heritage house,18505238,Sara,Victoria,Oaklands,48.43779697486576,-123.34478012373421,Entire home/apt,529,3,3,2024-04-21,0.48,1,101,3,44924
912419222972764306,*NEW* listing- The Beach Bluffs  (with AC!),385975733,Rachel,Colwood,Colwood,48.414901880824644,-123.48149364235233,Entire home/apt,,2,3,2023-08-06,0.26,1,0,3,
912528611281292571,Haven of happiness with hot tub,519689343,Lisa,Langford,Langford,48.4496956,-123.4743562,Entire home/apt,428,3,49,2024-06-21,4.05,1,48,49,
912595920075301194,1 bedroom suite,479407685,Varinder,Langford,Langford,48.42867,-123.5176,Entire home/apt,,30,2,2023-09-11,0.19,1,35,2,
912994726362192011,Olympic View,48947341,John And Amanda,Victoria,Downtown,48.4288174,-123.3697504,Entire home/apt,289,1,24,2023-10-15,2.04,1,0,24,
913049163827222561,Magic Mountain,480789785,Jocelyn,Salt Spring Island,Salt Spring Island,48.83019,-123.4794,Entire home/apt,571,2,11,2024-05-03,1.05,1,105,11,
913102194253484553,Bright rancher steps to the sea,632217,Shael,Esquimalt,Esquimalt,48.42268,-123.40823,Entire home/apt,,7,3,2023-08-12,0.27,3,0,3,
913644303769754871,Single bedroom in family home,33525887,Drew,Victoria,Fairfield,48.41573849232993,-123.35315244742854,Private room,100,3,9,2024-06-25,4.09,2,14,9,40814
913772716467829095,"Great Location, cute studio suite",421872890,IRIS Properties,Victoria,Hillside/Quadra,48.43911,-123.35203,Entire home/apt,,1,2,2023-09-27,0.18,65,59,2,
913772735435845200,Cook Street Village Suite with Parking,421872890,IRIS Properties,Victoria,Fairfield,48.41574,-123.35144,Entire home/apt,141,1,4,2024-02-29,0.33,65,211,4,
913799140990996162,"Entire House in James Bay, Elevator Free Parking",421872890,IRIS Properties,Victoria,James Bay,48.42015,-123.37664,Entire home/apt,242,1,2,2024-03-13,0.17,65,300,2,
913967528597453085,Home Sweet Home,520066782,Wenzong,Colwood,Colwood,48.4111352,-123.497185,Private room,230,1,0,,,1,364,0,
914771443188482280,Cozy cabin near the ocean,452327102,Victor,Southern Gulf Islands,Southern Gulf Islands,48.8441304,-123.2596257,Entire home/apt,250,2,8,2024-06-09,0.75,1,332,8,
914773591203921212,Charming Studio in the Heart of the City,54862524,Amanda,Victoria,Downtown,48.42871111744624,-123.37056331336498,Entire home/apt,294,2,12,2023-12-18,1.07,1,0,12,
914804428050307984,second hometown，1 beds for2 people  （Monthly rent）,514430879,Lan,Langford,Langford,48.43245,-123.534,Private room,88,1,11,2024-05-26,0.91,4,83,11,
915108606909241223,"Platinum Upstairs Master Bedroom, no breakfast",92876262,Bonita,Highlands,Highlands,48.4984535,-123.5002678,Private room,108,2,10,2024-05-26,0.86,2,147,10,
915794180920815633,"Peaceful, private studio at Longmeadow farm",24046809,Catherine,Sooke,Sooke,48.40513363709229,-123.7128839980489,Entire home/apt,168,2,11,2024-06-14,0.96,1,259,11,
915941332286719083,Cabin Glamping on Salt Spring!,31753234,Amanda,Salt Spring Island,Salt Spring Island,48.85409,-123.52319,Entire home/apt,65,2,6,2023-08-27,0.50,3,96,6,
916135572125928338,The Surf Chalet,520565706,Cassandra,Juan de Fuca,Juan de Fuca,48.38345,-123.93329,Entire home/apt,524,2,18,2024-05-20,1.65,1,307,18,
916280517433358535,A Peace of Heaven,102143990,Marilyn,Salt Spring Island,Salt Spring Island,48.83723495420448,-123.49757311553495,Entire home/apt,185,3,25,2024-06-22,2.25,1,16,25,
916598911329647392,Brand New! Stunning Seaside Condo Suite,9153672,Co-Hosts,Sooke,Sooke,48.37122,-123.72788,Entire home/apt,141,1,20,2024-04-29,1.68,42,271,20,
916797298275083876,Song Sparrow Cottage,202405928,Gyllian,Salt Spring Island,Salt Spring Island,48.86733090000001,-123.4902455,Entire home/apt,159,2,51,2024-06-23,4.26,1,292,51,
916900248107103518,"2 Bedroom, 1 Queen bed in each bedroom, A-frame",92876262,Bonita,Highlands,Highlands,48.4984535,-123.5002678,Entire home/apt,144,3,24,2024-06-23,1.99,2,182,24,
916948475651735937,Galiano Grow House Farm Stay,46179975,Amelia,Southern Gulf Islands,Southern Gulf Islands,48.87444,-123.32751,Entire home/apt,370,1,33,2023-10-14,2.70,1,326,32,
917313456067088054,Wonderful views!,249961559,Nancy,Saanich,Saanich,48.47654326242053,-123.3760447932952,Entire home/apt,150,3,0,,,1,213,0,
917423039361827507,"Amazing Ocean Views, Hot Tub, Sleeps 10!",421872890,IRIS Properties,Colwood,Colwood,48.41671,-123.47721,Entire home/apt,242,1,20,2024-04-26,1.63,65,350,19,
917456266393057297,Cozy Rustic Cabin on a Hill,49559313,Curtis,Southern Gulf Islands,Southern Gulf Islands,48.93012365552903,-123.45468966960355,Entire home/apt,179,2,26,2024-06-23,2.15,1,309,26,
917559001363315280,Stylish private room,151828015,Michelle,Langford,Langford,48.4140256,-123.5274551,Private room,,2,2,2024-04-28,0.16,3,1,1,
917568230028921138,Rockland House Main Floor,19696530,Jean-Sébastien,Victoria,Rockland,48.41959306834365,-123.33962536176463,Private room,150,30,11,2023-11-24,1.05,4,58,11,
917617290561261920,Guest Suite 2 at The Boho,5490256,Tobin,Victoria,Fairfield,48.420227,-123.3573742,Entire home/apt,180,2,44,2024-06-26,3.67,3,8,44,Exempt
918126410522478686,Time & Tide| Oceanfront | 2 entertainment spots,31488658,Handsome Dan Enterprises Inc.,Juan de Fuca,Juan de Fuca,48.553011859402424,-124.41621444588769,Entire home/apt,513,2,2,2024-04-02,0.18,31,257,2,
918161996150098798,Pair a Dice Cottage - Bottom Unit,521074154,Bruce,Juan de Fuca,Juan de Fuca,48.554939525414966,-124.41663434609427,Entire home/apt,250,2,2,2023-08-25,0.17,3,354,2,
918171961562937889,The Point | Hot tub + Sauna+ Panoramic Ocean View!,31488658,Handsome Dan Enterprises Inc.,Juan de Fuca,Juan de Fuca,48.55957833025067,-124.40275541909133,Entire home/apt,651,2,7,2024-06-18,0.91,31,287,7,
918184923383086288,Pair a Dice Cottage - Both Units,521074154,Bruce,Juan de Fuca,Juan de Fuca,48.55464279457099,-124.41717765219471,Entire home/apt,450,2,0,,,3,354,0,
918192140445729812,Sitka House| Oceanview+ Cozy & Modern,31488658,Handsome Dan Enterprises Inc.,Juan de Fuca,Juan de Fuca,48.55435853109319,-124.41843440159515,Entire home/apt,517,2,8,2024-06-12,0.70,31,306,8,
918198719542471594,Pair a Dice Cottage - Top Unit,521074154,Bruce,Juan de Fuca,Juan de Fuca,48.55454223244549,-124.41687825532344,Entire home/apt,250,2,3,2024-01-02,0.30,3,354,3,
918886066022327483,Hera's Cove| Oceanfront Oasis + Pet Friendly,31488658,Handsome Dan Enterprises Inc.,Juan de Fuca,Juan de Fuca,48.55341597760059,-124.4183178353422,Entire home/apt,512,2,0,,,31,304,0,
919022316872006181,Rockland House Second Floor Bedroom,19696530,Jean-Sébastien,Victoria,Rockland,48.419823695125416,-123.34124665614218,Private room,200,30,2,2023-09-07,0.20,4,90,2,
919079865389526423,Wonder full 3 bed home,441648684,Anouscha,Langford,Langford,48.42192961592781,-123.53104835889314,Entire home/apt,185,2,2,2023-09-02,0.19,2,64,2,
919637409620389028,"Quiet Self-contained queen suite, 1-4 guests,",210611764,Tanis,Sooke,Sooke,48.384695,-123.737896,Entire home/apt,147,1,63,2024-06-09,5.28,1,339,63,
919903601304624997,Farmhouse Boho 1-BR Apartment,50121929,Alexandra,Saanich,Saanich,48.5296058,-123.429621,Entire home/apt,185,3,2,2024-05-28,0.17,1,337,2,
920538053781801775,Beautiful Langford 2Beds House,495277447,Paul,Colwood,Colwood,48.430421,-123.5049314,Entire home/apt,200,2,15,2024-06-24,1.24,1,332,15,
920585954270664101,Airstream Urban Campsite @ Horner Park,575053609,Louis,Saanich,Saanich,48.46164,-123.32534,Entire home/apt,229,2,7,2024-06-18,1.60,3,333,7,
921318222857425656,Great AirBnB home near the city,518088088,Genc,Saanich,Saanich,48.478649566451075,-123.31697580578165,Entire home/apt,395,30,3,2023-08-19,0.27,1,82,3,
921777868844163070,Private room in an elegant home!,362262086,Clara,Saanich,Saanich,48.48431873354247,-123.41537449567265,Private room,70,14,2,2023-12-30,0.24,4,197,2,
922078226859363055,Pristine house for longer stays,36672159,Victoria,Langford,Langford,48.42514,-123.53103,Entire home/apt,,29,0,,,2,0,0,
922441313553528045,Sweet Living,113660197,Corrie,Sidney,Sidney,48.65827,-123.40916,Entire home/apt,185,2,34,2024-06-27,2.81,1,129,34,
922462187725775707,Pacific Outlook View,194856341,Abhi And Monika,Colwood,Colwood,48.41541,-123.49833,Entire home/apt,159,7,5,2024-05-01,0.41,7,59,5,
922582903130130996,Spacious One Bedroom suite; PF,41819380,Vicky,Oak Bay,Oak Bay,48.42936065610183,-123.31966736850082,Entire home/apt,164,2,13,2024-06-13,1.39,1,173,13,
922646778948032590,Wain Manor - Grand Country Estate - Entire Home!,10042801,Marguerite,North Saanich,North Saanich,48.67634786171388,-123.46309089851314,Entire home/apt,1699,3,0,,,4,354,0,
922662177656389040,Arthur at Saanichton Bay,446992864,David,Central Saanich,Central Saanich,48.59936969595209,-123.39383737601746,Entire home/apt,200,14,1,2023-08-18,0.09,1,289,1,
922696140163403977,New Listing The Iron Lady,195645342,Deidre,Victoria,Downtown,48.43089,-123.36918,Entire home/apt,123,30,0,,,19,239,0,
922728959701990894,"Two Bedroom condo, downtown Victoria",331796551,Don,Victoria,Harris Green,48.42407,-123.35441,Entire home/apt,162,91,0,,,37,364,0,
922862666833059641,"WM Victoria 2BR/3BED/2BA/max 6, luxury hot tub",522262374,Jean,Victoria,James Bay,48.4223177598758,-123.38109828836059,Entire home/apt,356,2,0,,,1,28,0,
923109734435390822,The Fabulous Fernwood House- w/yard and hottub,11843237,Michelle,Victoria,Fernwood,48.43467582316828,-123.34647334142282,Entire home/apt,410,5,3,2023-10-09,0.28,1,26,3,44036
923182090359698703,"Ocean front, amazing view studio",34644397,Zhu,Colwood,Colwood,48.413985712490984,-123.47606901079416,Entire home/apt,,1,6,2023-09-08,0.49,3,0,6,
923965134874897515,Central Location for Victoria Vacation,452135561,Colby,Saanich,Saanich,48.468924,-123.3780627,Entire home/apt,115,30,0,,,2,337,0,
924834943306404581,Cherrytree One bed,400953329,Kyle,Saanich,Saanich,48.5119354,-123.3826645,Private room,111,1,15,2024-06-12,2.65,6,175,15,
924835547330764975,2 queen beds with kitchenette,400953329,Kyle,Saanich,Saanich,48.51109999170138,-123.38347046553474,Private room,199,1,8,2024-06-12,0.69,6,175,8,
924836856278553742,"2 bedrooms in Wain Manor, Grand Country Estate.",10042801,Marguerite,North Saanich,North Saanich,48.6770171,-123.4638541,Private room,372,1,0,,,4,258,0,
924959266348659763,Spacious Mount Newton Suite,159231168,John,Central Saanich,Central Saanich,48.60050895942132,-123.4633332193219,Entire home/apt,79,28,4,2024-06-25,0.98,1,171,4,
925296066155022301,"Red-Cedar Hill Lodge, Woodbine suite",518376645,Mark,Metchosin,Metchosin,48.36445706098384,-123.58995582278442,Private room,120,3,9,2024-06-22,0.74,2,363,9,Exempt
925646413044973698,Highlands Oasis BC,189836520,Matt And Lina,Highlands,Highlands,48.50429595665856,-123.49870367591652,Entire home/apt,800,3,20,2024-06-10,1.69,1,305,20,
926291440007486682,Cozy Modern Suite,523156702,Gordana,Saanich,Saanich,48.45677,-123.3513,Entire home/apt,134,1,8,2024-06-16,0.67,1,52,8,
926613877827311363,Little Beach Suite,4497068,Kaitlyn,Juan de Fuca,Juan de Fuca,48.5559798079335,-124.40387692100397,Entire home/apt,155,2,6,2024-06-14,0.83,1,211,6,
926814993430912187,Sitka Grove,66467791,Kevin & Aline,Sooke,Sooke,48.382102727151405,-123.6278712062799,Entire home/apt,138,2,25,2024-06-02,2.39,1,155,25,
926842737867619018,Driftwood Cottage,362456389,Andy,Colwood,Colwood,48.4225023,-123.4739469,Entire home/apt,190,2,31,2024-06-27,2.59,1,309,31,
927013337114013940,Comfortable Beach House Suite,71032112,Patrick,Saanich,Saanich,48.46146586411486,-123.29574814180297,Entire home/apt,233,30,58,2024-06-22,4.89,9,213,58,
927172033870898246,Bedroom overlooking green pastures,10042801,Marguerite,North Saanich,North Saanich,48.67751201017214,-123.46301017051726,Private room,186,1,1,2023-09-03,0.10,4,258,1,
927765439965897905,Private Beach Side Studio Suite,71032112,Patrick,Saanich,Saanich,48.46172,-123.29602,Entire home/apt,124,30,35,2024-06-22,2.93,9,74,35,
928231924456919129,Tillicum Get-Away,249518543,Tara,Saanich,Saanich,48.45694262629689,-123.38874919587383,Entire home/apt,250,2,13,2024-05-27,1.18,1,65,13,
928236059216068186,cozy & private Airstream with ocean views,65530403,Celeste,Juan de Fuca,Juan de Fuca,48.39686721439128,-123.9679740741849,Entire home/apt,150,2,2,2024-03-28,0.20,1,166,2,
928394357065935378,Private Room + Ensuite Bathroom.,28418456,Aj,Esquimalt,Esquimalt,48.42939418509656,-123.41465110084859,Private room,122,1,19,2024-06-15,1.70,2,58,19,
928409880027201061,Sleek 2 bed condo in downtown with parking,421872890,IRIS Properties,Victoria,Harris Green,48.42672193419446,-123.35898975608274,Entire home/apt,141,1,1,2023-09-08,0.10,65,287,1,
928430463976243540,Sea View Retirement 55+,34315109,Carol Ann,Victoria,Fairfield,48.40784509318546,-123.35591543465853,Private room,48,90,0,,,26,269,0,
928558220195031930,Bright & Cheerful Guest Room +,17176025,Sophie,Saanich,Saanich,48.46699377371143,-123.36778622149399,Entire home/apt,152,2,17,2024-06-07,1.55,1,134,17,
928831616086077530,Tranquil Cottage in the Forest,2823627,Ines,North Saanich,North Saanich,48.67675368757092,-123.47482820699852,Entire home/apt,,2,14,2024-04-02,1.22,1,0,14,
928949532869940106,"2 bedroom condo in the heart of downtown, parking",421872890,IRIS Properties,Victoria,Downtown,48.42743177148397,-123.3619562179458,Entire home/apt,121,1,1,2024-04-29,0.48,65,262,1,
929034962086673448,Cherry Tree Large One queen,400953329,Kyle,Saanich,Saanich,48.51112649580076,-123.38204985120267,Private room,130,1,1,2024-05-27,0.88,6,161,1,
929055250483850101,Bachelor suite in Bear Mountain,351746008,Delaney,Langford,Langford,48.47443113921103,-123.52027689435839,Entire home/apt,140,1,4,2023-08-25,0.35,1,54,4,
929200471888379666,Reta’s Retreat,41730555,Sabrina,Juan de Fuca,Juan de Fuca,48.402651703196206,-123.79241076366709,Entire home/apt,,2,9,2024-06-20,0.82,2,2,9,
